review_priority,article_number,review_bucket,original_difference_type,similarity,candidate_text_length,ocr_text_length,candidate_hash,official_source_hash,verification_action_allowed,article_title_ar,suspected_issue,recommended_action
P4,236,likely_ocr_noise_high_similarity,substantive_difference,0.9841,159,157,55ddd145d9e223a90381bbaff57f6e0cebe7b3d2ef08c9fc5acbf2ab89d0859d,5caad5caa1e56c9157a3238b3902965f46c3a7d4c919e2eff979960194973bf6,False,ممارسة النشاط داخل المملكة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,237,likely_ocr_noise_high_similarity,substantive_difference,0.9811,159,159,3164c08002539643be1e595e772d1030391b061e48db2dc1b36366d6c1f8eca6,8d91206caa4ed2d78dd838ec1407bdda8482048b51fbc13f7567c6a882089099,False,البيانات الواجب تضمينها في وثائق الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,239,likely_ocr_noise_high_similarity,substantive_difference,0.9868,153,154,5920f93215422f49ffe51119ebf5e1e4c7e8726a179a6dff2dc48fa1c2f7ecfa,4d8d02a70f276b9fe6ca3fe0b739c4c8b9b561a89982b218523bfe812ee51907,False,موطن الشركة الأجنبية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,240,likely_ocr_noise_high_similarity,substantive_difference,0.9813,241,242,1f88ebe7cef257901d153f10f3a615bb014102c319b997272d1ca63c316e42ca,6f6d6a217fbc979ceb5183027157efa0bf5fdd371e76b478ba454960fc806c82,False,المسؤولية عن الأعمال المخالفة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,243,likely_ocr_noise_high_similarity,substantive_difference,0.963,263,254,e304ba9c37d23c9ca7bd38c4414b02af2ff6ff91ae22fd42474b607da27079e9,e54bda6106194cba28814aaa07808ec27745ed0002dcfff81b9a7631801870be,False,الأسباب العامة لانقضاء الشركة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,245,likely_ocr_noise_high_similarity,substantive_difference,0.9767,195,195,e24521b96bfe01f6517565cb381bd78c6b8240f7ff2bc02c14817d40efc26bfe,2723e1a5d36d7e9b30c82ff14b8834066b7ecab41ed8eff482daf7296f4dafdc,False,كيفية إجراء التصفية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,246,likely_ocr_noise_high_similarity,substantive_difference,0.981,394,405,4785927d3f0d204ab2a5dab2fe1e495bdc9955b232b7ce0a1acb53d89332379c,c8cdf96457a8aa22b213234624b83947ce3988bde5e03f4db2b5aae730cda231,False,إدارة الشركة خلال مدة التصفية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,247,likely_ocr_noise_high_similarity,substantive_difference,0.9663,176,185,d2020f88dd23662bbd9a907b11c3af16efe00294b6b7dcd2384605c7824442c6,0581cfba682e40bca50cdacc1326354afd8d4fcd8912d369f4bf78761b1cab82,False,عدد المصفين ومدة التصفية,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,249,likely_ocr_noise_high_similarity,substantive_difference,0.9778,135,136,d8d60aae6dc85bdc62a27318dc2f4e98aeca3d615810875b4585b0e3437313b2,2dd1251981c314bb12723013312cc83e44df9b80f33a5eaac824434e4f482d4b,False,قيد قرار تعيين المصفي وشهره,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,251,likely_ocr_noise_high_similarity,substantive_difference,0.9724,146,145,234b2a701063f16c2726838e7c56d47963416bc7be1ca3b30c73bb59150e0ffc,d7e4be5c081d54a2dfd37ef723117a6a16d95909730a811bef9d749d673cc135,False,تعدد المصفين,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,254,likely_ocr_noise_high_similarity,substantive_difference,0.973,226,225,228d4e5fea82ed9ca5b9108a2cca812167e90009d205742c80c5fd55b26c43ef,0e56d3a9bfd75bb04eb556d18dd7fa66cc6206254c0171bad74223198af54652,False,عدم كفاية الأصول,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,265,likely_ocr_noise_high_similarity,substantive_difference,0.9856,139,140,7a871b04f1383f15c9ab6469f8ca3cbc6a27e976354e3c67d9dbe3ba10f5f6b8,aa71b79125b12375aedf0431c66748dfdf708593857a1d7d840b93a2003706c7,False,الاختصاص بالتحقيق والادعاء,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,270,likely_ocr_noise_high_similarity,substantive_difference,0.9849,466,463,3b10f3dcf35f069749e9b6bec9333e1853e4f4678138dd7c4a522f10f8df8981,85ecedf07dcd0ad90ff557b07b497dd728ddb3a80569c677e8c91e386f08345e,False,الرقابة على الشركات,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,272,likely_ocr_noise_high_similarity,substantive_difference,0.9887,267,267,87acaca1c5fd7a998b57b6b6d444009a408b8a9ea5290abab95c985fb422ddda,2c86471759a6b3f9ad8309e0f4a5f812260fba6dd1b27133be2e8b84dbcef01a,False,طلب الاستثناء من أحكام النظام,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P4,275,likely_ocr_noise_high_similarity,substantive_difference,0.9872,118,117,68aca61d57fdb41b5c3fff4bf35b3a148a91613cc96979be88cebaacb0a3eb44,5dcd5aab2571408f7e7373fcb5e443c51498ce61cef2202849700f9e7c6ba0c7,False,الاستعانة بالجهات العامة أو الخاصة,على الأرجح ضجيج OCR (تشابه عالٍ جدًا). / likely OCR noise (very high similarity).,فحص عيّني فقط. / spot-check only.
P5,38,normalized_or_punctuation_review,punctuation_or_spacing,0.9871,157,157,3e1b4df69239ebd99a262df45e21bdc933ae0c8b12992ede50ccbac8f140e766,58e2e576b35bd53b3d7a1b0c91a15cbf02f529749013273afe0bc040484af582,False,قرارات الشركاء,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,59,normalized_or_punctuation_review,punctuation_or_spacing,0.9911,114,112,c03a89d236778c21a388d4d69799ba7f8f9e3ba9ef3877b657bda8332d73516b,3fb49901b1e58a494287e3da711dcd07f3e1eabc5ef1bb0071a504c95cfe94f6,False,رأس مال الشركة,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,65,normalized_or_punctuation_review,punctuation_or_spacing,0.9934,153,155,87733a84be85631ab72e4710b595d7a4962b9b36a8a2aa75ed2fd23c69bdbe48,03c0dfe1ec7242b802a6bd7a93b478656bb418d18f5e4f11acab12dd63af1a21,False,قيد الشركة لدى السجل التجاري,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,118,normalized_or_punctuation_review,punctuation_or_spacing,0.9941,171,173,bbc6663a44ccece7dd19fa32c839089a042202eb8c74106aeeb84733fc17cff6,247f58a0e692fe72f96f850f1ffa1b5cb411b5ff93f9dc978e195f087bf246d6,False,تحويل أدوات الدين والصكوك التمويلية,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,133,normalized_or_punctuation_review,punctuation_or_spacing,0.9804,364,354,c6ed7c9fb7ebe5dba4ef19ffda013753f108cdb5086edfc7bbef69f930fa5fac,7ee70d85ae961f2153e79ec2995fa137a480952ee5846a5a30efdbd070452e7a,False,طرق تخفيض رأس المال,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,161,normalized_or_punctuation_review,punctuation_or_spacing,0.9926,135,135,fa653ade0cb3195e115a1f75c2cdbf72fc69bbe9579e0ee059f02935f611f34c,54421a4c5d5f2995e87e583659eeac078a50b70ca09a5591c06b7d9a3aa4461a,False,طريقة إدارة الشركة,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,210,normalized_or_punctuation_review,punctuation_or_spacing,0.9948,194,196,52c36f42102263878fbdafb5f8aadea12e4af3725e40462cc135d4942416a87d,4b9b86877c19a29a4ec1914e0e8bf0a86fd3c54d2cdd551fd6535aadf22f18dc,False,التغطية التأمينية للأخطاء المهنية,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P5,278,normalized_or_punctuation_review,whitespace_or_markdown_only,1.0,128,130,45674326ec025a35d6fa5ef629972dc3646f89313b1ae01871b12f41aea51c83,d3bdcdcddba9d4a0584cc4cc002c94e7d21d62f3f5dd752bfc355136321a444a,False,المسؤولية الاجتماعية للشركات,اختلاف مسافات/ترقيم/تنسيق فقط. / whitespace/punctuation/markdown only.,مراجعة سريعة للتأكد أنه تنسيق فقط. / quick check that it is formatting only.
P6,136,exact_match_no_action,exact_match,1.0,90,90,2ef09fb9d4c102ba0a5864f8177a5fadd2d51673d6d6b420a804139fc7e28938,2ef09fb9d4c102ba0a5864f8177a5fadd2d51673d6d6b420a804139fc7e28938,False,المساواة بين المساهمين,لا يوجد اختلاف — مطابقة تامة. / None — exact match.,لا إجراء. / No action.
P6,279,exact_match_no_action,exact_match,1.0,83,83,6ceb6dea303b77dd9263e89349cf5e14b1e653aec2f172f28039b2b382f91bf6,6ceb6dea303b77dd9263e89349cf5e14b1e653aec2f172f28039b2b382f91bf6,False,المقابل المالي للخدمات,لا يوجد اختلاف — مطابقة تامة. / None — exact match.,لا إجراء. / No action.
P6,281,exact_match_no_action,exact_match,1.0,71,71,aad13b829c28262419a692b6ce11f94302a0eef9ffcd14b8718b2a3395db066f,aad13b829c28262419a692b6ce11f94302a0eef9ffcd14b8718b2a3395db066f,False,نفاذ النظام,لا يوجد اختلاف — مطابقة تامة. / None — exact match.,لا إجراء. / No action.
